734776360183431168,583,2637
734787690684657664,6741,13189
734912297295085568,550,2872
735137028879360001,1038,3287
735256018284875776,950,3506
735274964362878976,5435,13651
735635087207878657,2521,6486
735648611367784448,1176,4212
735991953473572864,1229,3778
736010884653420544,3187,8301
736225175608430592,2966,8538
736365877722001409,1342,4191
736736130620620800,1859,4536
737310737551491075,7936,15431
737322739594330112,870,3793
737445876994609152,4779,10809
737678689543020544,1430,5296
737800304142471168,3708,10495
737826014890496000,1886,5541
738156290900254721,700,2663
738166403467907072,3648,9250
738184450748633089,1296,4527
738402415918125056,906,3425
738537504001953792,1671,5358
738883359779196928,870,3509
738885046782832640,1223,3962
739238157791694849,62251,121816
739485634323156992,3155,7565
739544079319588864,22932,41726
739606147276148736,1774,5664
739844404073074688,915,3988
739932936087216128,1155,4264
739979191639244800,6345,21003
740214038584557568,2108,7036
740359016048689152,916,3470
740365076218183684,469,2608
740373189193256964,14259,36595
740676976021798912,7291,19096
740699697422163968,839,2981
740711788199743490,1001,3588
740995100998766593,2969,6727
741067306818797568,3312,9941
741303864243200000,3475,9236
741438259667034112,896,3869
741743634094141440,2966,8603
741793263812808706,1616,4796
742150209887731712,1672,5405
742161199639494656,1472,4568
742385895052087300,2136,7154
742423170473463808,4075,10354
742465774154047488,4170,7647
742528092657332225,2137,4668
743210557239623680,1463,4035
743222593470234624,2043,6528
743253157753532416,1307,4461
743510151680958465,3963,8326
743545585370791937,1002,3714
743595368194129920,7053,19455
743609206067040256,1479,4719
743895849529389061,1027,3834
743980027717509120,1168,4378
744234799360020481,84010,164819
744334592493166593,2296,7135
744709971296780288,1674,5892
744971049620602880,2896,8308
744995568523612160,671,3132
745057283344719872,2447,7625
745314880350101504,2981,7557
745422732645535745,2613,9039
745433870967832576,2728,7482
745712589599014916,2496,7372
745789745784041472,1147,4250
746056683365994496,875,3743
746131877086527488,2367,7283
746369468511756288,1769,6503
746507379341139972,1163,4882
746726898085036033,1927,6369
746790600704425984,1712,5148
746818907684614144,1856,5587
746872823977771008,2313,6326
746906459439529985,318,3046
747103485104099331,4302,10103
747204161125646336,992,3572
747219827526344708,1704,5571
747461612269887489,1112,4079
747512671126323200,1709,5859
747594051852075008,1134,3902
747600769478692864,591,2450
747816857231626240,1253,5122
747844099428986880,810,2961
747885874273214464,1063,3118
747933425676525569,2755,6997
747963614829678593,2312,6107
748307329658011649,772,3876
748324050481647620,826,3908
748346686624440324,1338,5517
748568946752774144,726,2301
748575535303884801,2152,6405
748692773788876800,1435,4481
748699167502000129,1725,5006
748705597323898880,1023,2926
748932637671223296,2442,6182
748977405889503236,3667,11323
749036806121881602,843,3279
749064354620928000,1629,5065
749317047558017024,2394,5803
749395845976588288,3745,9105
749403093750648834,590,2781
749417653287129088,1803,6451
749774190421639168,1418,4919
749981277374128128,2645,5411
749996283729883136,875,3211
750011400160841729,984,3434
750026558547456000,854,2875
750041628174217216,670,3360
750056684286914561,970,3319
750071704093859840,3612,8323
750086836815486976,591,2303
750101899009982464,911,3219
750117059602808832,1406,4589
750132105863102464,1374,3851
750147208377409536,1046,3280
750383411068534784,1227,4818
750429297815552001,4653,13950
750506206503038976,1244,4704
750719632563142656,5456,13987
750868782890057730,1501,5054
751132876104687617,1411,5388
751205363882532864,1979,6683
751251247299190784,6347,13232
751456908746354688,1080,3390
751538714308972544,1374,5338
751583847268179968,1207,4668
751598357617971201,3292,8368
751830394383790080,2121,6145
751937170840121344,1457,5527
752173152931807232,1999,6303
752309394570878976,18064,0
752334515931054080,1191,4045
752519690950500352,3728,7822
752660715232722944,1709,4670
752682090207055872,1740,6347
752917284578922496,1706,7309
753026973505581056,1055,4127
753294487569522689,1127,3607
753375668877008896,2523,8093
753398408988139520,2080,6141
753420520834629632,3865,8401
753655901052166144,2357,6204
754120377874386944,2536,8312
754449512966619136,797,3975
754482103782404096,2115,5640
754747087846248448,568,2736
754856583969079297,2738,7296
754874841593970688,8688,0
755110668769038337,12006,22532
755206590534418437,5834,17465
755955933503782912,3133,7791
756275833623502848,1651,6833
756288534030475264,18954,45398
756303284449767430,1176,4198
756526248105566208,3920,11041
756651752796094464,1425,5380
756939218950160384,2179,7066
756998049151549440,2154,6655
757354760399941633,1545,4794
757393109802180609,1896,6197
757400162377592832,7411,16090
757596066325864448,1146,4614
757597904299253760,316,0
757611664640446465,1213,4844
757725642876129280,1319,4823
757729163776290825,8790,0
757741869644341248,3534,7308
758041019896193024,406,2874
758355060040593408,1179,3653
758405701903519748,2091,5523
758467244762497024,2420,5101
758474966123810816,1077,4060
758740312047005698,1742,6079
758828659922702336,4161,11873
758854675097526272,969,3770
759047813560868866,2189,6924
759099523532779520,4529,15451
759159934323924993,1263,0
759197388317847553,2114,6441
759447681597108224,2658,9012
759557299618865152,1272,5001
759566828574212096,22932,0
759793422261743616,2065,6328
759846353224826880,2150,7146
759923798737051648,6162,15612
760190180481531904,1963,6059
760252756032651264,938,4188
760290219849637889,12473,28504
760539183865880579,3940,8053
760641137271070720,1405,5268
760656994973933572,2095,7027
760893934457552897,1058,4062
761004547850530816,3772,12028
761227390836215808,1692,5653
761292947749015552,1192,4745
761334018830917632,1574,5539
761371037149827077,19510,0
761599872357261312,1276,4389
761672994376806400,31551,52703
761745352076779520,936,4525
761750502866649088,4283,0
761976711479193600,2196,5748
762035686371364864,16960,34054
762316489655476224,1226,5125
762464539388485633,4573,10988
762471784394268675,7044,12007
762699858130116608,3940,12955
763103485927849985,2481,7829
763183847194451968,1605,5749
763837565564780549,4542,13423
764259802650378240,1651,6440
764857477905154048,1926,6844
765222098633691136,3684,12371
765371061932261376,2350,7556
765395769549590528,3691,28099
765669560888528897,1325,5533
765719909049503744,2341,7717
766008592277377025,537,3983
766069199026450432,940,4557
766078092750233600,2829,0
766313316352462849,2048,7224
766423258543644672,1739,6416
766693177336135680,862,4299
766793450729734144,1479,5410
767122157629476866,3106,10793
767191397493538821,4149,13087
767500508068192258,2541,7978
767754930266464257,5867,17087
767884188863397888,1533,5069
768193404517830656,3862,11622
768473857036525572,3730,14534
768596291618299904,1388,5350
768609597686943744,1324,4389
768855141948723200,968,4466
768970937022709760,7133,15358
769212283578875904,1869,5748
769695466921623552,1805,6813
769940425801170949,10530,33538
770069151037685760,2510,8086
770093767776997377,3312,0
770293558247038976,1626,6658
770414278348247044,2249,6713
770655142660169732,1897,7810
770772759874076672,1540,5543
770787852854652928,1331,5288
771004394259247104,240,0
771014301343748096,1802,7327
771102124360998913,1563,6644
771136648247640064,3196,9803
771171053431250945,8253,0
771380798096281600,5563,11227
771500966810099713,2863,8827
771770456517009408,3714,12801
772102971039580160,1011,4272
772114945936949249,516,2892
772117678702071809,802,4003
772152991789019136,1223,4034
772193107915964416,1509,6409
772581559778025472,1843,6907
772615324260794368,3684,0
772826264096874500,2541,8519
772877495989305348,4227,9150
773191612633579521,4490,10662
773247561583001600,3502,10056
773308824254029826,8167,24800
773547596996571136,6731,23554
773670353721753600,1418,5682
773704687002451968,1786,7053
773922284943896577,1890,6828
773985732834758656,4241,11473
774314403806253056,6109,23243
774639387460112384,1903,7182
774757898236878852,1935,9127
775085132600442880,5168,16605
775364825476165632,3255,7941
775729183532220416,4995,13803
775733305207554048,4386,14795
775842724423557120,2931,12526
775898661951791106,17973,0
776088319444877312,166,1962
776113305656188928,4764,12563
776201521193218049,2762,10258
776218204058357768,17481,32075
776477788987613185,3069,9464
776813020089548800,1325,5213
776819012571455488,15060,0
777189768882946048,4742,15313
777621514455814149,2731,9386
777641927919427584,4653,0
777684233540206592,3231,12010
777885040357281792,1801,6804
778027034220126208,1777,7009
778039087836069888,2887,9071
778286810187399168,3623,11117
778383385161035776,1208,6240
778396591732486144,13423,0
778408200802557953,4767,14606
778624900596654080,1112,4980
778650543019483137,1634,6180
778748913645780993,1463,7388
778990705243029504,7975,21454
779056095788752897,4955,15843
779123168116150273,3986,12642
779377524342161408,3410,9435
779834332596887552,7779,20350
780192070812196864,2454,9322
780459368902959104,1175,5660
780476555013349377,127,0
780496263422808064,4075,0
780543529827336192,1904,6753
780601303617732608,3652,12937
780800785462489090,1428,5908
780858289093574656,2191,7710
780931614150983680,8058,23179
781163403222056960,2997,10459
781251288990355457,2306,9034
781524693396357120,6088,22248
781661882474196992,2976,11194
781955203444699136,3691,11907
782021823840026624,6856,0
782305867769217024,6125,17868
782598640137187329,2057,8330
782722598790725632,5928,18508
782747134529531904,1533,8009
782969140009107456,8080,25850
783085703974514689,2442,8728
783334639985389568,12896,31357
783347506784731136,6154,0
783391753726550016,6057,18085
783466772167098368,2477,9056
783695101801398276,3543,11203
783821107061198850,2154,7893
783839966405230592,11886,32233
784431430411685888,1409,6107
784517518371221505,2785,9628
784826020293709826,3552,10879
785170936622350336,5348,12990
785264754247995392,1799,7796
785533386513321988,2210,9780
785639753186217984,2441,8383
785872687017132033,2010,7169
785927819176054784,3476,12195
786036967502913536,7779,0
786233965241827333,5257,16437
786363235746385920,3859,11711
786595970293370880,3407,10106
786664955043049472,2827,11453
786709082849828864,6704,19523
786963064373534720,8801,28558
787322443945877504,1919,8371
787397959788929025,3124,11648
787717603741622272,3067,10978
787810552592695296,3361,9323
788039637453406209,1457,6593
788070120937619456,3772,0
788150585577050112,1435,6618
788178268662984705,2335,7779
788412144018661376,5848,16766
788765914992902144,11355,29489
788908386943430656,13652,29462
789137962068021249,3079,10431
789268448748703744,2840,9797
789530877013393408,3718,12653
789599242079838210,2137,7279
789628658055020548,1968,8080
789986466051088384,2557,9948
790277117346975746,3516,13484
790337589677002753,2060,8411
790581949425475584,7925,22231
790698755171364864,2104,8809
790723298204217344,2557,0
790946055508652032,5182,17870
790987426131050500,2358,10644
791026214425268224,4542,0
791312159183634433,2806,9449
791406955684368384,4548,14118
791672322847637504,3442,12643
792050063153438720,1983,7730
792394556390137856,4734,14483
792773781206999040,1857,7903
792883833364439040,4719,12178
792913359805018113,4436,15426
793120401413079041,4321,13660
793135492858580992,2759,6961
793150605191548928,1882,6634
793165685325201412,3072,10120
793180763617361921,2194,7444
793195938047070209,6207,16428
793210959003287553,3107,9618
793226087023144960,3156,10592
793241302385262592,3616,11315
793256262322548741,9200,21507
793271401113350145,2614,9309
793286476301799424,10166,26484
793500921481273345,2626,11509
793601777308463104,1808,8573
793614319594401792,3442,0
793845145112371200,2070,9896
793962221541933056,5403,18109
794205286408003585,3654,9885
794332329137291264,2921,10301
794355576146903043,11355,0
794926597468000259,2553,11067
794983741416415232,3718,0
795076730285391872,5994,17462
795400264262053889,3166,10874
795464331001561088,26310,53603
796031486298386433,4068,11621
796080075804475393,2565,9093
796116448414461957,2676,9783
796149749086875649,15809,34812
796177847564038144,15809,0
796387464403357696,4597,11839
796484825502875648,1947,8155
796759840936919040,3375,12776
796865951799083009,2100,8257
797236660651966464,7326,21499
797545162159308800,5362,15596
797971864723324932,3470,12529
798209839306514432,2829,11165
798340744599797760,3714,0
798628517273620480,2167,0
798644042770751489,2040,0
798665375516884993,4288,0
798673117451325440,6119,0
798694562394996736,5475,0
798697898615730177,7189,0
798925684722855936,1586,7996
798933969379225600,4946,14157
799063482566066176,2722,8701
799297110730567681,3060,10663
799422933579902976,2114,8650
799757965289017345,2390,9042
799774291445383169,5168,0
800018252395122689,14543,30526
800141422401830912,2829,16448
800388270626521089,3098,11987
800443802682937345,4764,0
800459316964663297,2386,10170
800513324630806528,3318,14123
800751577355128832,3060,11283
801115127852503040,2307,8693
801167903437357056,6560,26344
801285448605831168,919,6516
801538201127157760,2269,8819
801958328846974976,1885,8290
802239329049477120,2872,9759
802265048156610565,1505,7092
802323869084381190,6438,17463
802572683846291456,2757,9603
802624713319034886,3231,0
802952499103731712,2217,9700
803276597545603072,2724,10771
803380650405482500,2048,8318
803638050916102144,4560,11794
803692223237865472,8195,0
803773340896923648,3055,10792
804026241225523202,17885,47943
804413760345620481,3552,0
804738756058218496,4246,14758
805207613751304193,1880,8384
805487436403003392,2795,9412
805520635690676224,1820,6157
805826884734976000,2016,7073
805932879469572096,2109,8874
805958939288408065,5928,0
806219024703037440,1317,6892
806242860592926720,12896,0
806542213899489280,2611,10971
806629075125202948,38404,80671
807010152071229440,4215,14001
807059379405148160,8080,0
807106840509214720,61234,127505
807621403335917568,4059,15645
808001312164028416,3899,13501
808106460588765185,2419,9356
808134635716833280,6560,0
808501579447930884,2867,12109
808733504066486276,2390,8491
808838249661788160,3351,10841
809084759137812480,3859,14186
809220051211603969,6192,21391
809448704142938112,1616,7433
809808892968534016,5403,0
809920764300447744,4300,16621
810254108431155201,3696,15755
810284430598270976,12569,38026
810657578271330305,2915,11756
810896069567610880,1969,9706
810984652412424192,1578,5719
811386762094317568,7040,22416
811627233043480576,3447,13717
811744202451197953,1774,8094
811985624773361665,1546,7785
812372279581671427,4032,14688
812466873996607488,2117,8564
812503143955202048,1348,6513
812709060537683968,1572,7107
812781120811126785,2100,8119
813051746834595840,8066,22470
813066809284972545,2143,8528
813081950185472002,3045,10575
813096984823349248,3965,11272
813112105746448384,3032,11066
813127251579564032,3440,12705
813142292504645637,2595,9018
813157409116065792,2440,8309
813172488309972993,2103,9993
813187593374461952,4801,21246
813202720496779264,1975,9834
813217897535406080,8022,20020
813800681631023104,1931,8939
813812741911748608,15400,38919
813910438903693312,2068,9950
813944609378369540,3516,0
814153002265309185,9553,30809
814530161257443328,2035,9277
814638523311648768,2973,12063
814986499976527872,1423,8170
815390420867969024,4183,11082
815639385530101762,1809,8795
815736392542261248,2501,10530
815966073409433600,9333,24012
815990720817401858,1143,5349
816014286006976512,5836,0
816091915477250048,2365,9553
816336735214911488,2146,9194
816450570814898180,8909,32706
816697700272001025,2429,10484
816816676327063552,2234,10686
816829038950027264,5182,0
817056546584727552,1816,9165
817120970343411712,2877,13011
817171292965273600,2206,9325
817181837579653120,9333,0
817415592588222464,1057,5998
817423860136083457,16414,36583
817536400337801217,3327,12614
817777686764523521,2933,11436
817827839487737858,29782,55427
818145370475810820,2847,13128
818259473185828864,2510,11786
818536468981415936,2717,11657
818588835076603904,6731,0
818614493328580609,2834,10540
818627210458333184,8158,23692
819004803107983360,40200,92244
819006400881917954,20719,48199
819015331746349057,20719,0
819015337530290176,40200,0
819227688460238848,7332,24643
819347104292290561,1324,7707
819588359383371776,2155,10205
819711362133872643,3436,14365
819924195358416896,5305,13729
819952236453363712,1300,5674
820078625395449857,6882,21152
820314633777061888,620,3557
820446719150292993,2829,0
820690176645140481,3533,13016
820749716845686786,10851,33646
821044531881721856,2506,13506
821107785811234820,2329,10220
821149554670182400,2203,9299
821407182352777218,4761,12551
821522889702862852,1934,8551
821765923262631936,1819,8979
821813639212650496,3652,0
821886076407029760,2561,12103
822244816520155136,10760,37305
822462944365645825,16032,30335
822489057087389700,7012,19331
822610361945911296,3239,15721
822647212903690241,7012,0
822859134160621569,2492,14068
822872901745569793,47918,140905
822975315408461824,3757,18396
823269594223824897,10760,0
823322678127919110,4385,16748
823581115634085888,2887,13868
823699002998870016,2641,13378
823939628516474880,2959,11323
824297048279236611,4219,16009
824325613288833024,11320,12527
824663926340194305,1893,10705
824775126675836928,3841,15912
824796380199809024,5994,0
825026590719483904,1398,6746
825147591692263424,4987,19453
825535076884762624,18741,55326
825829644528148480,2712,13539
825876512159186944,2037,11119
826115272272650244,3415,16642
826204788643753985,1016,5179
826240494070030336,2814,14088
826476773533745153,4569,19552
826598365270007810,2556,10698
826848821049180160,11128,38712
826958653328592898,5445,22885
827199976799354881,2441,11216
827324948884643840,3335,16834
827600520311402496,1032,7853
827653905312006145,3270,16360
827933404142436356,5686,21359
828011680017821696,2338,10990
828046555563323392,3112,12463
828372645993398273,3198,13278
828376505180889089,1154,7822
828381636999917570,2417,13386
828408677031882754,1396,8108
828409743546925057,1251,6662
828650029636317184,1463,10067
828708714936930305,12207,38802
828770345708580865,6377,27081
829011960981237760,17625,56132
829141528400556032,8052,25954
829374341691346946,10125,36648
829449946868879360,2205,11076
829501995190984704,11532,33603
829861396166877184,2126,12938
829878982036299777,5445,0
830097400375152640,3262,10393
830583320585068544,18268,70799
830956169170665475,1620,8434
831262627380748289,2225,12593
831309418084069378,2642,12398
831315979191906304,1210,6896
831322785565769729,1655,9717
831552930092285952,2485,9519
831650051525054464,2105,7590
831670449226514432,1964,11039
831911600680497154,7061,29229
831939777352105988,6648,25368
832032802820481025,5032,18833
832040443403784192,10530,0
832273440279240704,2524,11945
832369877331693569,3450,18126
832397543355072512,2407,12616
832636094638288896,3031,16757
832757312314028032,3921,17766
832769181346996225,40,0
832998151111966721,2398,14034
833124694597443584,5239,21310
833479644947025920,2238,15686
833722901757046785,3470,21841
833826103416520705,3718,16197
833863086058651648,2602,14141
834086379323871233,2398,13786
834167344700198914,3929,16621
834209720923721728,5170,21733
834458053273591808,1810,10142
834574053763584002,2736,14439
834786237630337024,5915,22293
834931633769889797,1784,11424
835152434251116546,3255,23668
835172783151792128,6196,27546
835264098648616962,1839,8162
835297930240217089,3231,17290
835574547218894849,3907,18745
836001077879255040,4627,20136
836260088725786625,4625,22398
836380477523124226,3185,15494
836677758902222849,2393,13271
836753516572119041,4973,20240
836989968035819520,2472,13397
837110210464448512,2578,16858
837366284874571778,5701,22231
837471256429613056,2467,13459
837482249356513284,476,4033
837820167694528512,8457,35944
838083903487373313,3393,18542
838476387338051585,5180,23746
838561493054533637,1423,11468
838916489579200512,36,0
838921590096166913,2231,11732
839239871831150596,7022,28573
839290600511926273,154,0
839549326359670784,8354,28897
839990271299457024,2465,14090
840268004936019968,6149,20220
840370681858686976,4881,17270
840632337062862849,1879,9410
840696689258311684,1050,12894
841077006473256960,5686,23982
841314665196081154,5025,16578
841439858740625411,3927,13228
841680585030541313,8298,26845
841833993020538882,16414,0
842115215311396866,3243,14666
842163532590374912,6204,25618
842535590457499648,3744,18934
842765311967449089,1360,7058
842846295480000512,3843,15910
843235543001513987,6460,22470
843604394117681152,2943,17651
843856843873095681,4939,22361
844223788422217728,2343,14238
844580511645339650,3353,17200
844704788403113984,11030,40423
844973813909606400,3426,15777
844979544864018432,2754,14223
845306882940190720,5743,24319
845397057150107648,1926,7963
845677943972139009,5089,26166
845812042753855489,9306,30555
846042936437604353,3080,16657
846153765933735936,9640,33017
846514051647705089,12329,46502
846874817362120707,4171,20901
847116187444137987,3395,22286
847157206088847362,6215,20767
847251039262605312,4559,21268
847606175596138505,3599,19515
847842811428974592,1424,5695
847962785489326080,5406,24416
847971574464610304,454,0
848212111729840128,3254,16943
848324959059550208,4872,25678
848690551926992896,4566,26138
849051919805034497,9010,44038
849336543269576704,1993,11831
849412302885593088,3320,16437
849776966551130114,8023,31539
850019790995546112,5166,21161
850145622816686080,4039,16887
850380195714523136,2758,13504
850753642995093505,9782,32056
851224888060895234,6020,21357
851464819735769094,7440,25052
851591660324737024,3646,16710
851861385021730816,23,0
851953902622658560,10125,0
852189679701164033,1665,11805
852226086759018497,7134,20588
852311364735569921,10369,34067
852553447878664193,3687,16835
852672615818899456,2260,15339
852912242202992640,1922,9310
853299958564483072,3734,15943
853639147608842240,10591,35761
853760880890318849,6056,29311
854010172552949760,3289,16595
854120357044912130,7806,32728
854365224396361728,4880,19348
854482394044301312,7145,29987
854732716440526848,6350,23341
855459453768019968,8511,30529
855851453814013952,18312,46265
856282028240666624,6526,28207
856526610513747968,1941,12035
856543823941562368,2970,16527
857029823797047296,4126,19247
857263160327368704,4655,20307
857393404942143489,1690,5999
857746408056729600,10940,34759
857989990357356544,2648,16340
858107933456039936,2995,15924
858471635011153920,4974,21770
858843525470990336,3563,15732
859074603037188101,13941,34295
859196978902773760,30950,91026
859607811541651456,1610,18793
859851578198683649,3591,15565
859924526012018688,4188,19745
860184849394610176,5962,16855
860276583193509888,3551,18477
860524505164394496,5388,23848
860563773140209665,2201,7574
860924035999428608,839,0
861005113778896900,3874,16850
861288531465048066,4236,17330
861383897657036800,10898,36359
862096992088072192,23716,75122
862457590147678208,5041,20692
862722525377298433,3585,17177
862831371563274240,5170,19292
863062471531167744,2491,8576
863079547188785154,1118,8819
863432100342583297,5343,23954
863553081350529029,4238,15378
863907417377173506,4205,20720
864197398364647424,9064,30289
864279568663928832,3077,14685
864873206498414592,8815,32396
865006731092295680,7773,28092
865359393868664832,5056,26546
865718153858494464,5678,25670
866334964761202691,14601,52659
866450705531457537,35594,122365
866686824827068416,3518,19343
867051520902168576,7930,32225
867072653475098625,121,0
867421006826221569,2525,16098
867774946302451713,7378,33952
867900495410671616,4202,24148
868552278524837888,2104,10115
868622495443632128,5401,26761
868880397819494401,14538,65408
869227993411051520,3795,20349
869596645499047938,3139,15903
869702957897576449,6360,28103
869772420881756160,10044,42183
870063196459192321,8351,36456
870308999962521604,4152,21705
870374049280663552,26208,82185
870656317836468226,2643,12334
870804317367881728,6192,33358
871032628920680449,3811,22485
871515927908634625,3443,20039
871762521631449091,3461,20092
871879754684805121,11126,37644
872122724285648897,8085,34110
872261713294495745,6288,33861
872486979161796608,8966,40260
872620804844003328,3677,20579
872820683541237760,3673,14559
872967104147763200,5369,27064
873213775632977920,1576,7149
873580283840344065,3913,23918
874012996292530176,10329,34187
874057562936811520,3922,22376
874296783580663808,4074,25742
874680097055178752,4602,27484
875021211251597312,4670,25157
875144289856114688,4874,21640
875747767867523072,4247,24863
876120275196170240,4639,27542
876484053909872640,2369,18510
876838120628539392,3302,20407
877201837425926144,5515,26764
877316821321428993,5111,27011
877556246731214848,3763,22423
877611172832227328,80,0
877736472329191424,18844,78698
878057613040115712,6730,41462
878281511006478336,1270,7645
878776093423087618,4076,19140
879008229531029506,2661,18722
879050749262655488,4653,22243
879376492567855104,3072,16539
879415818425184262,43600,104381
879492040517615616,3140,23091
879862464715927552,3447,22013
880095782870896641,4294,27248
880221127280381952,4155,26676
880465832366813184,6180,28119
880872448815771648,3756,20971
880935762899988482,2743,16768
881268444196462592,5092,22754
881536004380872706,15704,48737
881666595344535552,10506,49864
881906580714921986,3344,23977
882045870035918850,4896,28933
882268110199369728,11421,44303
882627270321602560,5995,27509
882762694511734784,4842,27896
882992080364220416,3864,23615
883117836046086144,6571,36660
883360690899218434,3642,22347
883482846933004288,9794,45244
883838122936631299,3392,21577
884162670584377345,2942,20067
884441805382717440,5566,26594
884562892145688576,4655,23948
884876753390489601,5557,27510
884925521741709313,17995,76331
885167619883638784,4308,21596
885311592912609280,18268,0
885528943205470208,6327,35447
885984800019947520,6685,32180
886258384151887873,6183,27570
886366144734445568,3145,20873
886680336477933568,4393,22101
886736880519319552,3227,11876
886983233522544640,7643,34635
887101392804085760,5867,30106
887343217045368832,10237,33179
887473957103951883,17872,68030
887517139158093824,11475,45578
887705289381826560,5300,29726
888078434458587136,3440,21433
888554962724278272,3490,19528
888804989199671297,4223,25179
888917238123831296,4419,28669
889278841981685760,5284,24877
889531135344209921,2208,14886
889638837579907072,4470,26748
889665388333682689,9886,47388
889880896479866881,4893,27380
890006608113172480,7213,30214
890240255349198849,7262,31425
890609185150312448,4202,27379
890729181411237888,18548,64409
890971913173991426,2029,11657
891087950875897856,3063,19927
891327558926688256,9199,39696
891689557279858688,8504,41508
891815181378084864,4086,24659
892177421306343426,6176,32746
892420643555336193,8361,38186
