tweet_id,timestamp,dog_stage,retweet_count,favorite_count,jpg_url,p1_dog,p2_dog,p3_dog,dog_pred,dog_pred_conf,pred_categories
716439118184652801,2016-04-03 01:36:11,"None,None,None,None",227.0,2478.0,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,True,True,True,Siberian Husky,0.396495,2.0
716285507865542656,2016-04-02 15:25:47,"None,None,None,None",1158.0,2911.0,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,True,True,True,Yorkshire Terrier,0.43042,3.0
716080869887381504,2016-04-02 01:52:38,"doggo,None,None,None",2049.0,7033.0,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,True,True,True,Golden Retriever,0.638625,4.0
715928423106027520,2016-04-01 15:46:52,"None,None,None,None",932.0,3341.0,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,True,True,True,Pug,0.976685,5.0
715733265223708672,2016-04-01 02:51:22,"None,None,None,None",1800.0,4893.0,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,True,True,True,Dandie Dinmont,0.740229,4.0
715696743237730304,2016-04-01 00:26:15,"None,None,None,None",1371.0,4093.0,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,True,True,True,Staffordshire Bullterrier,0.427836,3.0
715680795826982913,2016-03-31 23:22:53,"None,None,None,None",1728.0,4534.0,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,True,True,True,Golden Retriever,0.990715,5.0
715360349751484417,2016-03-31 02:09:32,"None,None,None,None",1680.0,5730.0,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,False,False,False,,,
715342466308784130,2016-03-31 00:58:29,"None,None,None,None",727.0,3170.0,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,True,True,True,West Highland White Terrier,0.597111,3.0
715220193576927233,2016-03-30 16:52:36,"None,None,None,None",696.0,2529.0,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,True,True,True,Chihuahua,0.584026,3.0
715200624753819648,2016-03-30 15:34:51,"None,None,None,None",2013.0,5358.0,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,True,True,True,Chihuahua,0.956787,5.0
715009755312439296,2016-03-30 02:56:24,"None,None,None,None",1321.0,4362.0,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,False,True,True,Chihuahua,0.142288,1.0
714982300363173890,2016-03-30 01:07:18,"None,None,None,None",1106.0,3933.0,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,True,True,True,Brittany Spaniel,0.944376,5.0
714957620017307648,2016-03-29 23:29:14,"None,None,None,None",1514.0,4337.0,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,True,True,True,Great Pyrenees,0.251516,2.0
714631576617938945,2016-03-29 01:53:39,"None,None,None,None",1070.0,3423.0,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,False,False,False,,,
714606013974974464,2016-03-29 00:12:05,"None,None,None,None",987.0,3800.0,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,True,True,True,Norfolk Terrier,0.293007,2.0
714258258790387713,2016-03-28 01:10:13,"None,None,None,None",764.0,3151.0,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,True,True,True,Collie,0.176758,1.0
714251586676113411,2016-03-28 00:43:43,"None,None,None,None",895.0,3424.0,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,True,True,True,Soft-Coated Wheaten Terrier,0.751962,4.0
714214115368108032,2016-03-27 22:14:49,"None,None,None,None",938.0,2377.0,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,True,True,True,Pug,0.533967,3.0
714141408463036416,2016-03-27 17:25:54,"None,None,None,None",1498.0,4516.0,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,True,True,True,Labrador Retriever,0.586951,3.0
713919462244790272,2016-03-27 02:43:58,"None,None,None,None",827.0,3430.0,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,True,True,True,Siberian Husky,0.463223,3.0
713900603437621249,2016-03-27 01:29:02,"None,None,None,None",792.0,2969.0,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,True,True,True,Golden Retriever,0.371816,2.0
713761197720473600,2016-03-26 16:15:05,"None,None,None,None",1470.0,5114.0,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,True,True,True,Brittany Spaniel,0.797936,4.0
713411074226274305,2016-03-25 17:03:49,"None,None,None,None",1377.0,4623.0,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,True,True,True,Great Pyrenees,0.720337,4.0
713177543487135744,2016-03-25 01:35:51,"None,None,None,None",3016.0,7541.0,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,True,True,True,Whippet,0.734244,4.0
713175907180089344,2016-03-25 01:29:21,"None,None,None,None",1556.0,4671.0,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,False,True,True,Malamute,0.430624,3.0
712809025985978368,2016-03-24 01:11:29,"None,None,None,None",7189.0,19500.0,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,True,False,True,Labrador Retriever,0.8686709999999999,5.0
712717840512598017,2016-03-23 19:09:09,"None,None,None,None",5338.0,12945.0,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,True,True,True,Great Pyrenees,0.732043,4.0
712668654853337088,2016-03-23 15:53:42,"None,None,None,None",1297.0,4357.0,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,True,True,True,Labrador Retriever,0.829058,5.0
712438159032893441,2016-03-23 00:37:48,"None,None,None,None",1671.0,5580.0,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,False,True,True,Great Pyrenees,0.069457,1.0
712097430750289920,2016-03-22 02:03:52,"None,None,None,None",1105.0,3977.0,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,True,True,True,Labrador Retriever,0.720481,4.0
712092745624633345,2016-03-22 01:45:15,"None,None,None,None",959.0,3083.0,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,False,False,False,,,
712085617388212225,2016-03-22 01:16:55,"None,None,None,None",516.0,3403.0,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,True,True,True,Shih-Tzu,0.625129,4.0
712065007010385924,2016-03-21 23:55:01,"None,None,None,None",667.0,2374.0,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,False,False,False,,,
711968124745228288,2016-03-21 17:30:03,"None,None,pupper,None",2466.0,8449.0,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,False,False,False,,,
711743778164514816,2016-03-21 02:38:34,"None,None,None,None",1050.0,2981.0,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,True,True,True,Lakeland Terrier,0.459515,3.0
711732680602345472,2016-03-21 01:54:29,"None,None,None,None",4394.0,9312.0,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,False,True,True,Ibizan Hound,0.334929,2.0
711694788429553666,2016-03-20 23:23:54,"None,None,None,None",19510.0,34422.0,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,False,False,False,,,
711652651650457602,2016-03-20 20:36:28,"None,None,None,None",979.0,4055.0,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,False,False,False,,,
711363825979756544,2016-03-20 01:28:47,"None,None,None,None",1209.0,3831.0,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,True,True,True,Pembroke,0.7509060000000001,4.0
711306686208872448,2016-03-19 21:41:44,"None,None,None,None",780.0,3471.0,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,False,False,True,Dandie Dinmont,0.0867925,1.0
711008018775851008,2016-03-19 01:54:56,"None,None,pupper,None",663.0,3135.0,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,True,True,True,French Bulldog,0.731405,4.0
710997087345876993,2016-03-19 01:11:29,"None,None,None,None",1487.0,4771.0,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,True,True,True,Malamute,0.28126,2.0
710844581445812225,2016-03-18 15:05:29,"None,None,None,None",736.0,2670.0,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,False,True,True,Pembroke,0.200407,2.0
710833117892898816,2016-03-18 14:19:56,"None,None,None,None",576.0,2819.0,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,True,True,True,Pembroke,0.803742,5.0
710658690886586372,2016-03-18 02:46:49,"None,None,None,None",603.0,2422.0,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,True,True,True,Soft-Coated Wheaten Terrier,0.948617,5.0
710588934686908417,2016-03-17 22:09:38,"None,None,None,None",2000.0,4769.0,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,True,True,True,Pembroke,0.982004,5.0
710283270106132480,2016-03-17 01:55:02,"None,None,None,None",550.0,2239.0,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,True,True,True,Shih-Tzu,0.932401,5.0
710272297844797440,2016-03-17 01:11:26,"None,None,None,None",1343.0,4744.0,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,True,True,True,Old English Sheepdog,0.586307,3.0
710269109699739648,2016-03-17 00:58:46,"None,None,None,None",1205.0,2514.0,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,True,True,True,Pug,0.415495,3.0
710153181850935296,2016-03-16 17:18:07,"None,None,None,None",954.0,3050.0,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,False,False,True,Cocker Spaniel,0.00271296,1.0
710140971284037632,2016-03-16 16:29:35,"None,None,None,None",954.0,2902.0,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,True,True,True,Pekinese,0.95317,5.0
710117014656950272,2016-03-16 14:54:24,"None,None,pupper,None",2124.0,5773.0,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,True,True,True,Toy Poodle,0.802092,5.0
709918798883774466,2016-03-16 01:46:45,"None,None,None,None",1140.0,3127.0,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,True,True,True,Pembroke,0.956222,5.0
709901256215666688,2016-03-16 00:37:03,"None,None,None,None",105.0,706.0,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,False,False,False,,,
709852847387627521,2016-03-15 21:24:41,"None,None,None,None",1275.0,3671.0,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,True,True,True,Chihuahua,0.945629,5.0
709566166965075968,2016-03-15 02:25:31,"None,None,None,None",1287.0,3717.0,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,True,True,True,Chow,0.999837,5.0
709556954897764353,2016-03-15 01:48:55,"None,None,None,None",1135.0,3449.0,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,True,True,True,Golden Retriever,0.790026,4.0
709519240576036864,2016-03-14 23:19:03,"None,None,None,None",256.0,1560.0,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,True,True,True,Cocker Spaniel,0.414982,3.0
709449600415961088,2016-03-14 18:42:20,"None,None,None,None",626.0,2333.0,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,True,True,True,Maltese Dog,0.780187,4.0
709409458133323776,2016-03-14 16:02:49,"None,None,None,None",740.0,2743.0,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,True,True,True,Shetland Sheepdog,0.79745,4.0
709225125749587968,2016-03-14 03:50:21,"None,None,None,None",609.0,2521.0,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,True,True,True,Labrador Retriever,0.271109,2.0
709207347839836162,2016-03-14 02:39:42,"None,None,None,None",6236.0,13231.0,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,True,True,False,Chihuahua,0.948323,5.0
709198395643068416,2016-03-14 02:04:08,"None,None,None,None",685.0,2531.0,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,True,True,True,Borzoi,0.490783,3.0
709158332880297985,2016-03-13 23:24:56,"None,None,None,None",450.0,2143.0,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,True,True,True,Siberian Husky,0.212957,2.0
709042156699303936,2016-03-13 15:43:18,"None,None,None,None",1753.0,4986.0,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,False,True,True,Rottweiler,0.0681793,1.0
708845821941387268,2016-03-13 02:43:08,"None,None,pupper,None",957.0,3123.0,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,True,True,True,Schipperke,0.74564,4.0
708834316713893888,2016-03-13 01:57:25,"None,None,None,None",538.0,1780.0,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,True,False,True,Eskimo Dog,0.283945,2.0
708810915978854401,2016-03-13 00:24:26,"None,None,None,None",7427.0,17309.0,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,True,True,True,Golden Retriever,0.976139,5.0
708738143638450176,2016-03-12 19:35:15,"None,None,None,None",872.0,2877.0,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,True,True,True,Pomeranian,0.933457,5.0
708711088997666817,2016-03-12 17:47:45,"None,None,None,None",776.0,2679.0,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,False,True,True,German Short-Haired Pointer,0.0526946,1.0
708479650088034305,2016-03-12 02:28:06,"None,None,None,None",720.0,2674.0,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,True,True,True,Shih-Tzu,0.218479,2.0
708469915515297792,2016-03-12 01:49:25,"None,None,None,None",877.0,3240.0,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,True,True,True,Chihuahua,0.748163,4.0
708356463048204288,2016-03-11 18:18:36,"None,None,None,None",1428.0,3795.0,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,True,True,False,Pug,0.871283,5.0
708349470027751425,2016-03-11 17:50:48,"None,None,None,None",789.0,2467.0,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,False,True,True,Basenji,0.187158,1.0
708149363256774660,2016-03-11 04:35:39,"None,None,None,None",1644.0,4488.0,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,True,True,True,Cardigan,0.350993,2.0
708130923141795840,2016-03-11 03:22:23,"None,None,None,None",892.0,3556.0,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,True,True,True,French Bulldog,0.710354,4.0
708119489313951744,2016-03-11 02:36:57,"None,None,None,None",1045.0,2818.0,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,True,True,True,Norwich Terrier,0.264483,2.0
708109389455101952,2016-03-11 01:56:49,"None,None,None,None",578.0,2027.0,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,True,True,True,Staffordshire Bullterrier,0.5161060000000001,3.0
708026248782585858,2016-03-10 20:26:26,"None,None,None,None",2042.0,4580.0,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,True,True,False,Malinois,0.7864680000000001,4.0
707995814724026368,2016-03-10 18:25:30,"None,None,None,None",1202.0,3281.0,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,False,False,False,,,
707969809498152960,2016-03-10 16:42:10,"None,None,None,None",1034.0,2827.0,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,True,True,False,Toy Poodle,0.908491,5.0
707776935007539200,2016-03-10 03:55:45,"None,None,None,None",1012.0,3443.0,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,True,True,True,Miniature Pinscher,0.890426,5.0
707741517457260545,2016-03-10 01:35:01,"None,None,None,None",653.0,2620.0,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,True,True,True,Whippet,0.738371,4.0
707693576495472641,2016-03-09 22:24:31,"None,None,None,None",1071.0,3613.0,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,False,False,False,,,
707610948723478529,2016-03-09 16:56:11,"None,None,None,None",6856.0,17821.0,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,True,True,True,Golden Retriever,0.383223,2.0
707420581654872064,2016-03-09 04:19:44,"None,None,None,None",739.0,2393.0,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,False,True,True,Kuvasz,0.149391,1.0
707411934438625280,2016-03-09 03:45:22,"None,None,pupper,None",640.0,2393.0,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,True,True,True,Lakeland Terrier,0.7382770000000001,4.0
707387676719185920,2016-03-09 02:08:59,"None,None,None,None",1391.0,3678.0,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,True,True,True,Chihuahua,0.888468,5.0
707377100785885184,2016-03-09 01:26:57,"None,None,None,None",1154.0,3446.0,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,True,True,True,Golden Retriever,0.637225,4.0
707315916783140866,2016-03-08 21:23:50,"None,None,pupper,None",686.0,2601.0,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,True,True,True,Bernese Mountain Dog,0.979235,5.0
707297311098011648,2016-03-08 20:09:54,"None,None,None,None",851.0,2900.0,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,True,True,False,Blenheim Spaniel,0.370717,2.0
707059547140169728,2016-03-08 04:25:07,"None,None,None,None",726.0,2706.0,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,True,True,True,Samoyed,0.8973120000000001,5.0
707038192327901184,2016-03-08 03:00:15,"None,None,None,None",851.0,2306.0,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,True,False,True,Pug,0.642426,4.0
707021089608753152,2016-03-08 01:52:18,"None,None,None,None",1465.0,4271.0,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,True,True,True,Cocker Spaniel,0.559658,3.0
707014260413456384,2016-03-08 01:25:10,"None,None,None,None",639.0,2427.0,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,True,True,True,Chihuahua,0.58378,3.0
706901761596989440,2016-03-07 17:58:08,"None,None,None,None",640.0,2174.0,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,False,False,False,,,
706681918348251136,2016-03-07 03:24:33,"None,None,None,None",1035.0,3491.0,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,True,True,True,Toy Poodle,0.717584,4.0
706644897839910912,2016-03-07 00:57:27,"None,None,None,None",1169.0,2708.0,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,False,True,False,Chihuahua,0.132928,1.0
706593038911545345,2016-03-06 21:31:22,"None,None,None,None",670.0,2265.0,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,False,False,False,,,
706538006853918722,2016-03-06 17:52:42,"None,None,None,None",1512.0,3634.0,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,True,True,True,Chow,0.541794,3.0
706516534877929472,2016-03-06 16:27:23,"None,None,None,None",1107.0,3255.0,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,True,True,False,Golden Retriever,0.7726850000000001,4.0
706346369204748288,2016-03-06 05:11:12,"None,None,None,None",986.0,3623.0,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,True,True,True,Tibetan Mastiff,0.956462,5.0
706310011488698368,2016-03-06 02:46:44,"None,None,pupper,None",8535.0,22505.0,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,True,True,True,Pembroke,0.6981649999999999,4.0
706291001778950144,2016-03-06 01:31:11,"None,None,None,None",499.0,1787.0,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,True,True,True,Border Terrier,0.587101,3.0
706265994973601792,2016-03-05 23:51:49,"None,None,None,None",982.0,2866.0,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,True,True,True,Papillon,0.743715,4.0
706166467411222528,2016-03-05 17:16:20,"None,None,None,None",1720.0,5411.0,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,True,True,True,Samoyed,0.430418,3.0
705975130514706432,2016-03-05 04:36:02,"None,None,pupper,None",789.0,3255.0,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,True,True,True,Staffordshire Bullterrier,0.5877640000000001,3.0
705970349788291072,2016-03-05 04:17:02,"None,None,None,None",953.0,3295.0,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,True,True,True,Golden Retriever,0.776346,4.0
705898680587526145,2016-03-04 23:32:15,"None,None,None,None",597.0,2496.0,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,True,True,True,Collie,0.808276,5.0
705591895322394625,2016-03-04 03:13:11,"None,None,None,None",1230.0,3330.0,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,True,True,True,Basenji,0.877207,5.0
705475953783398401,2016-03-03 19:32:29,"None,None,None,None",989.0,3106.0,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,True,True,False,Golden Retriever,0.908784,5.0
705442520700944385,2016-03-03 17:19:38,"None,None,None,None",1756.0,4676.0,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,True,True,False,Great Pyrenees,0.309106,2.0
705428427625635840,2016-03-03 16:23:38,"None,None,pupper,None",1810.0,4014.0,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,True,False,True,Chihuahua,0.774792,4.0
705239209544720384,2016-03-03 03:51:44,"None,None,None,None",804.0,3147.0,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,True,True,True,Chihuahua,0.15795,1.0
705223444686888960,2016-03-03 02:49:06,"None,None,None,None",864.0,2710.0,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,False,True,True,Chesapeake Bay Retriever,0.0773733,1.0
705102439679201280,2016-03-02 18:48:16,"None,None,None,None",546.0,2256.0,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,True,True,True,Collie,0.457672,3.0
705066031337840642,2016-03-02 16:23:36,"None,None,None,None",646.0,2280.0,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,True,True,True,Airedale,0.868658,5.0
704859558691414016,2016-03-02 02:43:09,"None,None,pupper,None",582.0,2369.0,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,True,False,False,Pug,0.284428,2.0
704847917308362754,2016-03-02 01:56:53,"None,None,None,None",1638.0,5370.0,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,True,True,True,Golden Retriever,0.85724,5.0
704819833553219584,2016-03-02 00:05:17,"None,None,None,None",1068.0,2768.0,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,False,False,False,,,
704761120771465216,2016-03-01 20:11:59,"None,None,pupper,None",3100.0,6967.0,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,False,True,True,Chihuahua,0.100418,1.0
704499785726889984,2016-03-01 02:53:32,"None,None,None,None",1067.0,3091.0,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,True,False,True,Chihuahua,0.376541,2.0
704480331685040129,2016-03-01 01:36:14,"None,None,None,None",1131.0,3572.0,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,True,True,False,Samoyed,0.979206,5.0
704364645503647744,2016-02-29 17:56:32,"None,None,None,None",3806.0,8436.0,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,True,True,True,Pembroke,0.980695,5.0
704347321748819968,2016-02-29 16:47:42,"None,None,pupper,None",374.0,1667.0,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,False,False,True,Brittany Spaniel,0.0829173,1.0
704113298707505153,2016-02-29 01:17:46,"None,None,None,None",603.0,1954.0,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,False,False,False,,,
704054845121142784,2016-02-28 21:25:30,"None,None,None,None",979.0,3064.0,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,True,True,True,Great Pyrenees,0.6679390000000001,4.0
703774238772166656,2016-02-28 02:50:28,"None,None,None,None",500.0,1938.0,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,True,True,True,Labrador Retriever,0.990119,5.0
703769065844768768,2016-02-28 02:29:55,"None,None,None,None",1214.0,3463.0,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,True,True,True,Boxer,0.838994,5.0
703631701117943808,2016-02-27 17:24:05,"None,None,None,None",739.0,2726.0,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,False,False,False,,,
703611486317502464,2016-02-27 16:03:45,"None,None,pupper,None",1620.0,4061.0,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,True,True,True,Pembroke,0.756441,4.0
703407252292673536,2016-02-27 02:32:12,"None,None,pupper,None",744.0,2581.0,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,False,False,False,,,
703382836347330562,2016-02-27 00:55:11,"None,None,None,None",1219.0,3680.0,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,True,True,True,Golden Retriever,0.945664,5.0
703356393781329922,2016-02-26 23:10:06,"None,None,None,None",414.0,2015.0,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,True,True,True,Border Collie,0.894842,5.0
703268521220972544,2016-02-26 17:20:56,"None,None,pupper,None",584.0,2067.0,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,False,False,True,Kuvasz,0.038243,1.0
703079050210877440,2016-02-26 04:48:02,"None,None,None,None",3319.0,7770.0,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,True,True,True,Pembroke,0.778503,4.0
703041949650034688,2016-02-26 02:20:37,"None,None,None,None",13423.0,27746.0,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,False,False,False,,,
702932127499816960,2016-02-25 19:04:13,"None,None,None,None",773.0,2724.0,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,False,False,False,,,
702684942141153280,2016-02-25 02:42:00,"None,None,None,None",1155.0,3382.0,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,True,True,True,Golden Retriever,0.514085,3.0
702671118226825216,2016-02-25 01:47:04,"None,None,None,None",601.0,2311.0,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,True,True,True,Bloodhound,0.381227,2.0
702598099714314240,2016-02-24 20:56:55,"None,None,pupper,None",3497.0,10875.0,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,True,False,False,Kelpie,0.219179,2.0
702539513671897089,2016-02-24 17:04:07,"None,None,None,None",1020.0,3026.0,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,True,True,True,Pomeranian,0.714367,4.0
702321140488925184,2016-02-24 02:36:23,"None,None,None,None",1101.0,3451.0,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,True,True,True,West Highland White Terrier,0.769159,4.0
702276748847800320,2016-02-23 23:39:59,"None,None,None,None",816.0,2605.0,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,True,True,True,Boston Bull,0.697303,4.0
702217446468493312,2016-02-23 19:44:20,"None,None,None,None",1432.0,5056.0,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,True,True,True,Golden Retriever,0.242419,2.0
701981390485725185,2016-02-23 04:06:20,"None,None,None,None",1062.0,3622.0,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,True,False,True,Pomeranian,0.491022,3.0
